message_id,text,intent_label,sentiment,urgency_level,classification_confidence,channel,language,word_count,response_time_hours,is_resolved,csat_score,processed_text,sentiment_scores,sentiment_compound,sentiment_label
MSG-1715,The Forest Green screen on my Smart Thermostat keeps flickering randomly.,technical_issue,negative,high,0.869,email,en,11,68.6,True,3.0,the forest green screen on my smart thermostat keep flicker randomly,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",0.4019,Positive
MSG-1716,Delete my account and all associated GamePass Pro data.,request,neutral,medium,0.965,live_chat,en,9,20.3,True,3.0,delete my account and all associate gamepass pro datum,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1717,How do I track my CloudCam 360 order placed 26 days ago?,inquiry,neutral,medium,0.931,social_media,en,12,58.4,True,3.0,how do I track my cloudcam 360 order place 26 day ago,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1718,Great customer support experience regarding my VR Headset Plus. Issue resolved in 55 minutes.,feedback_positive,positive,low,0.846,phone,en,14,69.5,True,5.0,great customer support experience regard my vr headset plus issue resolve in 55 minute,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.8176}",0.8176,Positive
MSG-1719,The Coral Red screen on my TabletX 12 keeps flickering randomly.,technical_issue,negative,high,0.769,email,ar,11,55.2,True,2.0,the coral red screen on my tabletx 12 keep flicker randomly,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1720,I need to change the shipping address for my FitBand Ultra order.,request,neutral,medium,0.905,email,en,12,62.0,True,3.0,I need to change the shipping address for my fitband ultra order,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1721,The Space Gray screen on my SmartWatch Pro keeps flickering randomly.,technical_issue,negative,critical,0.783,email,pt,11,7.9,False,,the space gray screen on my smartwatch pro keep flicker randomly,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1722,My AirBuds Max stopped working after the latest DataVault update.,complaint,negative,medium,0.956,email,fr,10,10.4,True,3.0,my airbuds max stop work after the late datavault update,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2263}",-0.2263,Negative
MSG-1723,Fastest delivery ever! Got my TabletX 12 in just 19 days.,feedback_positive,positive,low,0.971,email,en,11,65.7,True,4.0,fast delivery ever get my tabletx 12 in just 19 day,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1724,Terrible customer experience. Waited 46 minutes on hold about my FitBand Ultra.,complaint,negative,high,0.822,social_media,en,12,42.0,True,3.0,terrible customer experience wait 46 minute on hold about my fitband ultra,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative
MSG-1725,Your Portable Monitor broke after just 33 days of use. Totally unacceptable.,complaint,negative,high,0.936,email,de,12,43.8,False,,your portable monitor break after just 33 day of use totally unacceptable,"{'neg': 0.379, 'neu': 0.621, 'pos': 0.0, 'compound': -0.7264}",-0.7264,Negative
MSG-1726,The Space Gray FitBand Ultra looks even better in person. Highly recommend.,feedback_positive,positive,low,0.805,live_chat,ar,12,70.0,True,5.0,the space gray fitband ultra look even well in person highly recommend,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.6901}",0.6901,Positive
MSG-1727,Delete my account and all associated TechCare Plus data.,request,neutral,medium,0.782,phone,pt,9,56.6,True,4.0,delete my account and all associate techcare plus datum,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1728,The Coral Red screen on my Smart Thermostat keeps flickering randomly.,technical_issue,negative,high,0.752,social_media,es,11,29.5,True,3.0,the coral red screen on my smart thermostat keep flicker randomly,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",0.4019,Positive
MSG-1729,Can you escalate my Portable Monitor complaint to a manager?,request,neutral,high,0.921,in_app,ar,10,9.2,True,5.0,can you escalate my portable monitor complaint to a manager,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative
MSG-1730,I was charged $557.00 twice for the same AirBuds Max. Fix this immediately.,complaint,negative,medium,0.908,live_chat,fr,13,17.5,True,1.0,I be charge 55700 twice for the same airbuds max fix this immediately,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.2023}",-0.2023,Negative
MSG-1731,Fastest delivery ever! Got my DroneFlyer Mini in just 7 days.,feedback_positive,positive,low,0.966,social_media,ar,11,45.5,True,5.0,fast delivery ever get my droneflyer mini in just 7 day,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1732,Been a loyal customer for 47 years. E-Reader Glow quality never disappoints.,feedback_positive,positive,low,0.88,live_chat,en,12,26.7,True,5.0,be a loyal customer for 47 year ereader glow quality never disappoint,"{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.6467}",0.6467,Positive
MSG-1733,I want to upgrade my LaptopAir M3 to the premium version.,request,neutral,medium,0.812,social_media,ar,11,40.7,False,,I want to upgrade my laptopair m3 to the premium version,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}",0.0772,Positive
MSG-1734,Fastest delivery ever! Got my TabletX 12 in just 10 days.,feedback_positive,positive,low,0.957,social_media,pt,11,22.7,True,5.0,fast delivery ever get my tabletx 12 in just 10 day,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1735,The AirBuds Max exceeded my expectations. Great value for $464.00.,feedback_positive,positive,low,0.923,social_media,pt,10,66.6,True,5.0,the airbuds max exceed my expectation great value for 46400,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.7579}",0.7579,Positive
MSG-1736,What's the return policy for FitBand Ultra purchased 49 days ago?,inquiry,neutral,low,0.936,in_app,de,11,0.6,True,4.0,what s the return policy for fitband ultra purchase 49 day ago,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1737,Do you offer a student discount on DroneFlyer Mini?,inquiry,neutral,low,0.96,email,ar,9,35.6,True,4.0,do you offer a student discount on droneflyer mini,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1738,Your TechCare Plus team was incredibly helpful with my PowerBank Titan setup.,feedback_positive,positive,low,0.842,social_media,en,12,53.0,True,4.0,your techcare plus team be incredibly helpful with my powerbank titan setup,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4754}",0.4754,Positive
MSG-1739,Absolutely love my new TabletX 12! Best purchase I've made in 21 months.,feedback_positive,positive,low,0.786,email,en,13,42.3,True,5.0,absolutely love my new tabletx 12 good purchase I ve make in 21 month,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.8746}",0.8746,Positive
MSG-1740,Do you offer a student discount on LaptopAir M3?,inquiry,neutral,low,0.977,live_chat,en,9,61.7,True,3.0,do you offer a student discount on laptopair m3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1741,Please refund the $742.00 charged for LaptopAir M3 order #15087.,request,neutral,high,0.823,social_media,pt,10,42.1,True,5.0,please refund the 74200 charge for laptopair m3 order 15087,"{'neg': 0.149, 'neu': 0.661, 'pos': 0.19, 'compound': 0.128}",0.128,Positive
MSG-1742,Can't connect my Portable Monitor to WiFi after the latest firmware update.,technical_issue,negative,critical,0.816,phone,pt,12,34.7,True,2.0,can not connect my portable monitor to wifi after the late firmware update,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1743,I've contacted support 16 times about my TabletX 12 issue with no resolution.,complaint,negative,high,0.898,phone,es,13,25.1,False,,I ve contact support 16 time about my tabletx 12 issue with no resolution,"{'neg': 0.138, 'neu': 0.692, 'pos': 0.17, 'compound': 0.128}",0.128,Positive
MSG-1744,What's the warranty period for the Robot Vacuum X?,inquiry,neutral,medium,0.778,social_media,de,9,61.3,False,,what s the warranty period for the robot vacuum x,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1745,My Smart Thermostat stopped working after the latest FitTrack AI update.,complaint,negative,medium,0.79,phone,fr,11,4.0,False,,my smart thermostat stop work after the late fittrack ai update,"{'neg': 0.14, 'neu': 0.662, 'pos': 0.199, 'compound': 0.2023}",0.2023,Positive
MSG-1746,What payment methods do you accept for VR Headset Plus?,inquiry,neutral,low,0.93,in_app,en,10,8.0,True,4.0,what payment method do you accept for vr headset plus,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}",0.3818,Positive
MSG-1747,The SmartWatch Pro microphone doesn't work during CloudSync calls.,technical_issue,negative,critical,0.86,email,en,9,26.1,True,2.0,the smartwatch pro microphone do not work during cloudsync call,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1748,The Robot Vacuum X overheats when running DataVault for more than 52 minutes.,technical_issue,negative,high,0.918,live_chat,de,13,67.7,True,1.0,the robot vacuum x overheat when run datavault for more than 52 minute,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1749,The SmartLock V2 app crashes every time I open SecureNet VPN.,technical_issue,negative,high,0.729,live_chat,en,11,54.0,False,,the smartlock v2 app crash every time I open securenet vpn,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1750,I need to change the shipping address for my Robot Vacuum X order.,request,neutral,medium,0.883,email,de,13,11.0,False,,I need to change the shipping address for my robot vacuum x order,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1751,Is Robot Vacuum X eligible for the current promotion?,inquiry,neutral,medium,0.747,phone,en,9,69.8,False,,be robot vacuum x eligible for the current promotion,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1752,Please send me a replacement TabletX 12 in Rose Gold.,request,neutral,high,0.786,in_app,de,10,1.3,False,,please send I a replacement tabletx 12 in rose gold,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}",0.3182,Positive
MSG-1753,I want to upgrade my Smart Thermostat to the premium version.,request,neutral,high,0.82,live_chat,ar,11,40.6,True,4.0,I want to upgrade my smart thermostat to the premium version,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}",0.4588,Positive
MSG-1754,What's the return policy for AirBuds Max purchased 14 days ago?,inquiry,neutral,low,0.829,email,en,11,60.4,True,3.0,what s the return policy for airbuds max purchase 14 day ago,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1755,Please send me a replacement TabletX 12 in Forest Green.,request,neutral,medium,0.83,in_app,pt,10,0.5,True,5.0,please send I a replacement tabletx 12 in forest green,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}",0.3182,Positive
MSG-1756,Bluetooth pairing fails between PowerBank Titan and my other devices.,technical_issue,negative,critical,0.835,email,en,10,5.7,True,1.0,bluetooth pair fail between powerbank titan and my other device,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
MSG-1757,How do I track my E-Reader Glow order placed 13 days ago?,inquiry,neutral,medium,0.889,phone,en,12,37.8,True,5.0,how do I track my ereader glow order place 13 day ago,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1758,I'd like to cancel my TechCare Plus subscription effective immediately.,request,neutral,high,0.872,in_app,es,10,12.0,True,4.0,I d like to cancel my techcare plus subscription effective immediately,"{'neg': 0.137, 'neu': 0.479, 'pos': 0.384, 'compound': 0.5574}",0.5574,Positive
MSG-1759,GamePass Pro integration with SmartLock V2 stopped working yesterday.,technical_issue,negative,critical,0.862,live_chat,en,9,59.7,True,2.0,gamepass pro integration with smartlock v2 stop work yesterday,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.2263}",-0.2263,Negative
MSG-1760,I need to change the shipping address for my HomeHub Speaker order.,request,neutral,medium,0.844,email,de,12,6.9,False,,I need to change the shipping address for my homehub speaker order,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1761,Can't connect my AirBuds Max to WiFi after the latest firmware update.,technical_issue,negative,high,0.797,live_chat,en,12,65.6,False,,can not connect my airbuds max to wifi after the late firmware update,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1762,My PowerBank Titan battery drains in 60 hours even in standby mode.,technical_issue,negative,critical,0.88,live_chat,en,12,7.5,True,2.0,my powerbank titan battery drain in 60 hour even in standby mode,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1763,Do you offer a student discount on DroneFlyer Mini?,inquiry,neutral,medium,0.928,social_media,pt,9,42.7,True,5.0,do you offer a student discount on droneflyer mini,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1764,How long does shipping take for the SmartWatch Pro to Riyadh?,inquiry,neutral,low,0.956,live_chat,ar,11,23.3,True,4.0,how long do shipping take for the smartwatch pro to riyadh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1765,Bluetooth pairing fails between TabletX 12 and my other devices.,technical_issue,negative,critical,0.929,phone,fr,10,50.9,True,2.0,bluetooth pair fail between tabletx 12 and my other device,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
MSG-1766,TechCare Plus integration with SmartLock V2 stopped working yesterday.,technical_issue,negative,high,0.871,live_chat,fr,9,35.3,True,1.0,techcare plus integration with smartlock v2 stop work yesterday,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.2263}",-0.2263,Negative
MSG-1767,The VR Headset Plus overheats when running FitTrack AI for more than 2 minutes.,technical_issue,negative,critical,0.778,social_media,fr,14,40.3,True,3.0,the vr headset plus overheat when run fittrack ai for more than 2 minute,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1768,The Portable Monitor exceeded my expectations. Great value for $384.00.,feedback_positive,positive,low,0.809,in_app,en,10,65.6,True,5.0,the portable monitor exceed my expectation great value for 38400,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.7579}",0.7579,Positive
MSG-1769,I'm getting error code E62205 when trying to use DroneFlyer Mini.,technical_issue,negative,high,0.889,social_media,en,11,69.9,True,3.0,I m get error code e62205 when try to use droneflyer mini,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
MSG-1770,Bluetooth pairing fails between LaptopAir M3 and my other devices.,technical_issue,negative,high,0.885,social_media,en,10,51.4,True,2.0,bluetooth pair fail between laptopair m3 and my other device,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
MSG-1771,The quality of Robot Vacuum X has gone downhill. Very disappointed.,complaint,negative,high,0.986,in_app,en,11,14.1,True,2.0,the quality of robot vacuum x have go downhill very disappointed,"{'neg': 0.274, 'neu': 0.726, 'pos': 0.0, 'compound': -0.5256}",-0.5256,Negative
MSG-1772,The Portable Monitor exceeded my expectations. Great value for $29.00.,feedback_positive,positive,low,0.772,email,en,10,54.8,True,5.0,the portable monitor exceed my expectation great value for 2900,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.7579}",0.7579,Positive
MSG-1773,Your PhotoCloud team was incredibly helpful with my HomeHub Speaker setup.,feedback_positive,positive,low,0.804,live_chat,en,11,40.4,True,4.0,your photocloud team be incredibly helpful with my homehub speaker setup,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.4754}",0.4754,Positive
MSG-1774,Been a loyal customer for 60 years. DroneFlyer Mini quality never disappoints.,feedback_positive,positive,low,0.77,live_chat,en,12,42.6,True,4.0,be a loyal customer for 60 year droneflyer mini quality never disappoint,"{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.6467}",0.6467,Positive
MSG-1775,Can you tell me if the FitBand Ultra is compatible with FitTrack AI?,inquiry,neutral,low,0.804,live_chat,en,13,27.4,True,4.0,can you tell I if the fitband ultra be compatible with fittrack ai,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1776,The DroneFlyer Mini exceeded my expectations. Great value for $870.00.,feedback_positive,positive,low,0.79,live_chat,en,10,31.7,True,4.0,the droneflyer mini exceed my expectation great value for 87000,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.7579}",0.7579,Positive
MSG-1777,I want to upgrade my DroneFlyer Mini to the premium version.,request,neutral,medium,0.976,live_chat,en,11,42.2,True,4.0,I want to upgrade my droneflyer mini to the premium version,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}",0.0772,Positive
MSG-1778,I want to upgrade my VR Headset Plus to the premium version.,request,neutral,medium,0.859,social_media,en,12,15.3,True,5.0,I want to upgrade my vr headset plus to the premium version,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.0772}",0.0772,Positive
MSG-1779,Absolutely love my new Portable Monitor! Best purchase I've made in 43 months.,feedback_positive,positive,low,0.807,phone,pt,13,40.6,True,4.0,absolutely love my new portable monitor good purchase I ve make in 43 month,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.8746}",0.8746,Positive
MSG-1780,Your FitTrack AI team was incredibly helpful with my VR Headset Plus setup.,feedback_positive,positive,low,0.967,email,en,13,22.1,True,5.0,your fittrack ai team be incredibly helpful with my vr headset plus setup,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.4754}",0.4754,Positive
